#gene_id	transcript_id	sprot_Top_BLASTX_hit	TrEMBL_Top_BLASTX_hit	RNAMMER	prot_id	prot_coords	sprot_Top_BLASTP_hit	TrEMBL_Top_BLASTP_hit	Pfam	SignalP	TmHMM	eggnog	gene_ontology_blast	gene_ontology_pfam	transcript	peptide
TRINITY_DN43646_c4_g1	TRINITY_DN43646_c4_g1_i3	PROX1_MOUSE^PROX1_MOUSE^Q:2188-2	H:1-640^60.49%ID^E:0^RecName: Full=Prospero homeobox protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|M3ZNC8|M3ZNC8_XIPMA^tr|M3ZNC8|M3ZNC8_XIPMA^Q:2188-2	H:1-721^93.42%ID^E:0^.^.	.	TRINITY_DN43646_c4_g1_i3|m.5636	2003-2425[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43646_c4_g1	TRINITY_DN43646_c4_g1_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43646_c4_g1	TRINITY_DN43646_c4_g1_i5	PROX1_MOUSE^PROX1_MOUSE^Q:2188-2	H:1-640^60.49%ID^E:0^RecName: Full=Prospero homeobox protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|M3ZNC8|M3ZNC8_XIPMA^tr|M3ZNC8|M3ZNC8_XIPMA^Q:2188-2	H:1-721^93.42%ID^E:0^.^.	.	TRINITY_DN43646_c4_g1_i5|m.5638	2-2188[-]	PROX1_MOUSE^PROX1_MOUSE^Q:1-729	H:1-640^64.98%ID^E:0^RecName: Full=Prospero homeobox protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|Q4RR15|Q4RR15_TETNG^tr|Q4RR15|Q4RR15_TETNG^Q:1-729	H:1-743^88.44%ID^E:0^.^.	PF05044.7^HPD^Homeo-prospero domain^668-729^E:4.8e-35	.	.	.	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0001046^molecular_function^core promoter sequence-specific DNA binding`GO:0003705^molecular_function^RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0000981^molecular_function^sequence-specific DNA binding RNA polymerase II transcription factor activity`GO:0003700^molecular_function^sequence-specific DNA binding transcription factor activity`GO:0003714^molecular_function^transcription corepressor activity`GO:0090425^biological_process^acinar cell differentiation`GO:0060414^biological_process^aorta smooth muscle tissue morphogenesis`GO:0055009^biological_process^atrial cardiac muscle tissue morphogenesis`GO:0061114^biological_process^branching involved in pancreas morphogenesis`GO:0001709^biological_process^cell fate determination`GO:0021707^biological_process^cerebellar granule cell differentiation`GO:0007623^biological_process^circadian rhythm`GO:0021542^biological_process^dentate gyrus development`GO:0060059^biological_process^embryonic retina morphogenesis in camera-type eye`GO:0060214^biological_process^endocardium formation`GO:0045446^biological_process^endothelial cell differentiation`GO:0002194^biological_process^hepatocyte cell migration`GO:0070365^biological_process^hepatocyte differentiation`GO:0072574^biological_process^hepatocyte proliferation`GO:0048839^biological_process^inner ear development`GO:0001822^biological_process^kidney development`GO:0070309^biological_process^lens fiber cell morphogenesis`GO:0002089^biological_process^lens morphogenesis in camera-type eye`GO:0030324^biological_process^lung development`GO:0001945^biological_process^lymph vessel development`GO:0001946^biological_process^lymphangiogenesis`GO:0060836^biological_process^lymphatic endothelial cell differentiation`GO:0070858^biological_process^negative regulation of bile acid biosynthetic process`GO:0008285^biological_process^negative regulation of cell proliferation`GO:0043433^biological_process^negative regulation of sequence-specific DNA binding transcription factor activity`GO:0000122^biological_process^negative regulation of transcription from RNA polymerase II promoter`GO:0045892^biological_process^negative regulation of transcription	 DNA-templated`GO:0045071^biological_process^negative regulation of viral genome replication`GO:0097150^biological_process^neuronal stem cell maintenance`GO:0046619^biological_process^optic placode formation involved in camera-type eye formation`GO:0045787^biological_process^positive regulation of cell cycle`GO:1901978^biological_process^positive regulation of cell cycle checkpoint`GO:0008284^biological_process^positive regulation of cell proliferation`GO:0045737^biological_process^positive regulation of cyclin-dependent protein serine/threonine kinase activity`GO:0010595^biological_process^positive regulation of endothelial cell migration`GO:0001938^biological_process^positive regulation of endothelial cell proliferation`GO:2000979^biological_process^positive regulation of forebrain neuron differentiation`GO:0060421^biological_process^positive regulation of heart growth`GO:2000179^biological_process^positive regulation of neural precursor cell proliferation`GO:0060298^biological_process^positive regulation of sarcomere organization`GO:0045944^biological_process^positive regulation of transcription from RNA polymerase II promoter`GO:0042752^biological_process^regulation of circadian rhythm`GO:0010468^biological_process^regulation of gene expression`GO:0060849^biological_process^regulation of transcription involved in lymphatic endothelial cell fate commitment`GO:0031667^biological_process^response to nutrient levels`GO:0030240^biological_process^skeletal muscle thin filament assembly`GO:0006366^biological_process^transcription from RNA polymerase II promoter`GO:0048845^biological_process^venous blood vessel morphogenesis`GO:0055010^biological_process^ventricular cardiac muscle tissue morphogenesis`GO:0055005^biological_process^ventricular cardiac myofibril assembly`GO:0060412^biological_process^ventricular septum morphogenesis	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c4_g1	TRINITY_DN43646_c4_g1_i6	PROX1_MOUSE^PROX1_MOUSE^Q:2188-2	H:1-640^60.49%ID^E:0^RecName: Full=Prospero homeobox protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|M3ZNC8|M3ZNC8_XIPMA^tr|M3ZNC8|M3ZNC8_XIPMA^Q:2188-2	H:1-721^93.42%ID^E:0^.^.	.	TRINITY_DN43646_c4_g1_i6|m.5641	2-2188[-]	PROX1_MOUSE^PROX1_MOUSE^Q:1-729	H:1-640^64.98%ID^E:0^RecName: Full=Prospero homeobox protein 1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Sciurognathi; Muroidea; Muridae; Murinae; Mus; Mus	tr|Q4RR15|Q4RR15_TETNG^tr|Q4RR15|Q4RR15_TETNG^Q:1-729	H:1-743^88.44%ID^E:0^.^.	PF05044.7^HPD^Homeo-prospero domain^668-729^E:4.8e-35	.	.	.	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0001046^molecular_function^core promoter sequence-specific DNA binding`GO:0003705^molecular_function^RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0000981^molecular_function^sequence-specific DNA binding RNA polymerase II transcription factor activity`GO:0003700^molecular_function^sequence-specific DNA binding transcription factor activity`GO:0003714^molecular_function^transcription corepressor activity`GO:0090425^biological_process^acinar cell differentiation`GO:0060414^biological_process^aorta smooth muscle tissue morphogenesis`GO:0055009^biological_process^atrial cardiac muscle tissue morphogenesis`GO:0061114^biological_process^branching involved in pancreas morphogenesis`GO:0001709^biological_process^cell fate determination`GO:0021707^biological_process^cerebellar granule cell differentiation`GO:0007623^biological_process^circadian rhythm`GO:0021542^biological_process^dentate gyrus development`GO:0060059^biological_process^embryonic retina morphogenesis in camera-type eye`GO:0060214^biological_process^endocardium formation`GO:0045446^biological_process^endothelial cell differentiation`GO:0002194^biological_process^hepatocyte cell migration`GO:0070365^biological_process^hepatocyte differentiation`GO:0072574^biological_process^hepatocyte proliferation`GO:0048839^biological_process^inner ear development`GO:0001822^biological_process^kidney development`GO:0070309^biological_process^lens fiber cell morphogenesis`GO:0002089^biological_process^lens morphogenesis in camera-type eye`GO:0030324^biological_process^lung development`GO:0001945^biological_process^lymph vessel development`GO:0001946^biological_process^lymphangiogenesis`GO:0060836^biological_process^lymphatic endothelial cell differentiation`GO:0070858^biological_process^negative regulation of bile acid biosynthetic process`GO:0008285^biological_process^negative regulation of cell proliferation`GO:0043433^biological_process^negative regulation of sequence-specific DNA binding transcription factor activity`GO:0000122^biological_process^negative regulation of transcription from RNA polymerase II promoter`GO:0045892^biological_process^negative regulation of transcription	 DNA-templated`GO:0045071^biological_process^negative regulation of viral genome replication`GO:0097150^biological_process^neuronal stem cell maintenance`GO:0046619^biological_process^optic placode formation involved in camera-type eye formation`GO:0045787^biological_process^positive regulation of cell cycle`GO:1901978^biological_process^positive regulation of cell cycle checkpoint`GO:0008284^biological_process^positive regulation of cell proliferation`GO:0045737^biological_process^positive regulation of cyclin-dependent protein serine/threonine kinase activity`GO:0010595^biological_process^positive regulation of endothelial cell migration`GO:0001938^biological_process^positive regulation of endothelial cell proliferation`GO:2000979^biological_process^positive regulation of forebrain neuron differentiation`GO:0060421^biological_process^positive regulation of heart growth`GO:2000179^biological_process^positive regulation of neural precursor cell proliferation`GO:0060298^biological_process^positive regulation of sarcomere organization`GO:0045944^biological_process^positive regulation of transcription from RNA polymerase II promoter`GO:0042752^biological_process^regulation of circadian rhythm`GO:0010468^biological_process^regulation of gene expression`GO:0060849^biological_process^regulation of transcription involved in lymphatic endothelial cell fate commitment`GO:0031667^biological_process^response to nutrient levels`GO:0030240^biological_process^skeletal muscle thin filament assembly`GO:0006366^biological_process^transcription from RNA polymerase II promoter`GO:0048845^biological_process^venous blood vessel morphogenesis`GO:0055010^biological_process^ventricular cardiac muscle tissue morphogenesis`GO:0055005^biological_process^ventricular cardiac myofibril assembly`GO:0060412^biological_process^ventricular septum morphogenesis	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i1	.	.	.	TRINITY_DN43646_c5_g1_i1|m.5644	2-346[+]	.	.	PF05044.7^HPD^Homeo-prospero domain^1-111^E:2.7e-58	.	.	.	.	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i2	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i3	.	.	.	TRINITY_DN43646_c5_g1_i3|m.5647	2-346[+]	.	.	PF05044.7^HPD^Homeo-prospero domain^1-111^E:2.7e-58	.	.	.	.	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i4	.	.	.	TRINITY_DN43646_c5_g1_i4|m.5651	2-346[+]	.	.	PF05044.7^HPD^Homeo-prospero domain^1-111^E:2.7e-58	.	.	.	.	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i5	.	.	.	TRINITY_DN43646_c5_g1_i5|m.5654	2-346[+]	.	.	PF05044.7^HPD^Homeo-prospero domain^1-111^E:2.7e-58	.	.	.	.	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c5_g1	TRINITY_DN43646_c5_g1_i6	.	.	.	TRINITY_DN43646_c5_g1_i6|m.5658	2-346[+]	.	.	PF05044.7^HPD^Homeo-prospero domain^1-111^E:2.7e-58	.	.	.	.	GO:0003677^molecular_function^DNA binding	.	.
TRINITY_DN43646_c6_g1	TRINITY_DN43646_c6_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43646_c7_g1	TRINITY_DN43646_c7_g1_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i1	.	.	.	TRINITY_DN43602_c0_g1_i1|m.5661	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i2	.	.	.	TRINITY_DN43602_c0_g1_i2|m.5662	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i3	.	.	.	TRINITY_DN43602_c0_g1_i3|m.5663	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i4	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i5	.	tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^Q:7048-5813	H:1-411^93.24%ID^E:0^.^.	.	TRINITY_DN43602_c0_g1_i5|m.5664	5810-7048[-]	T184A_HUMAN^T184A_HUMAN^Q:47-410	H:48-412^72.05%ID^E:0^RecName: Full=Transmembrane protein 184A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo	tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^Q:1-412	H:1-411^93.24%ID^E:0^.^.	PF03619.11^Solute_trans_a^Organic solute transporter Ostalpha^54-328^E:1.1e-97	.	ExpAA=152.96^PredHel=7^Topology=o53-75i88-110o159-181i188-205o220-242i254-276o301-323i	.	GO:0016021^cellular_component^integral component of membrane	.	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i5	.	tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^tr|A0A0F8AMH5|A0A0F8AMH5_LARCR^Q:7048-5813	H:1-411^93.24%ID^E:0^.^.	.	TRINITY_DN43602_c0_g1_i5|m.5665	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i6	.	.	.	TRINITY_DN43602_c0_g1_i6|m.5666	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i7	.	.	.	TRINITY_DN43602_c0_g1_i7|m.5667	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i8	.	.	.	TRINITY_DN43602_c0_g1_i8|m.5668	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i9	.	.	.	TRINITY_DN43602_c0_g1_i9|m.5669	1-678[-]	.	.	PF03619.11^Solute_trans_a^Organic solute transporter Ostalpha^3-184^E:1.5e-59	.	ExpAA=106.77^PredHel=5^Topology=o15-37i44-61o76-98i110-132o157-179i	.	.	.	.	.
TRINITY_DN43602_c0_g1	TRINITY_DN43602_c0_g1_i10	.	.	.	TRINITY_DN43602_c0_g1_i10|m.5670	207-689[+]	.	.	PF03131.12^bZIP_Maf^bZIP Maf transcription factor^27-118^E:1.2e-33	.	.	.	.	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription	 DNA-templated`GO:0005634^cellular_component^nucleus	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i1	.	.	.	TRINITY_DN43665_c0_g1_i1|m.5674	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i1	.	.	.	TRINITY_DN43665_c0_g1_i1|m.5672	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i1	.	.	.	TRINITY_DN43665_c0_g1_i1|m.5673	4226-4621[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i2	.	.	.	TRINITY_DN43665_c0_g1_i2|m.5677	4227-4622[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i2	.	.	.	TRINITY_DN43665_c0_g1_i2|m.5676	1640-2761[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i2	.	.	.	TRINITY_DN43665_c0_g1_i2|m.5678	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g2	TRINITY_DN43665_c0_g2_i1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i3	.	.	.	TRINITY_DN43665_c0_g1_i3|m.5682	1639-1980[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-110^E:3.9e-17	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i3	.	.	.	TRINITY_DN43665_c0_g1_i3|m.5680	1994-2761[+]	.	.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^1-131^E:3.8e-14`PF00019.15^TGF_beta^Transforming growth factor beta like domain^156-255^E:9.9e-29	.	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i3	.	.	.	TRINITY_DN43665_c0_g1_i3|m.5681	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i4	.	.	.	TRINITY_DN43665_c0_g1_i4|m.5685	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i4	.	.	.	TRINITY_DN43665_c0_g1_i4|m.5684	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i5	.	.	.	TRINITY_DN43665_c0_g1_i5|m.5688	3264-3713[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^1-149^E:1.1e-24	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i5	.	.	.	TRINITY_DN43665_c0_g1_i5|m.5687	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i5	.	.	.	TRINITY_DN43665_c0_g1_i5|m.5689	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i6	.	.	.	TRINITY_DN43665_c0_g1_i6|m.5692	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i6	.	.	.	TRINITY_DN43665_c0_g1_i6|m.5690	1640-2761[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i6	.	.	.	TRINITY_DN43665_c0_g1_i6|m.5691	4227-4622[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i7	.	.	.	TRINITY_DN43665_c0_g1_i7|m.5696	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i7	.	.	.	TRINITY_DN43665_c0_g1_i7|m.5695	4093-4587[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-141^E:3e-11	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i7	.	.	.	TRINITY_DN43665_c0_g1_i7|m.5694	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i8	.	.	.	TRINITY_DN43665_c0_g1_i8|m.5700	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i8	.	.	.	TRINITY_DN43665_c0_g1_i8|m.5699	4219-4614[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i8	.	.	.	TRINITY_DN43665_c0_g1_i8|m.5698	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i9	.	.	.	TRINITY_DN43665_c0_g1_i9|m.5704	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i9	.	.	.	TRINITY_DN43665_c0_g1_i9|m.5702	1639-2760[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i9	.	.	.	TRINITY_DN43665_c0_g1_i9|m.5703	4226-4621[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^7-121^E:2.1e-10	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i10	.	.	.	TRINITY_DN43665_c0_g1_i10|m.5706	1640-2761[+]	.	tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^tr|A0A0S7K2N6|A0A0S7K2N6_9TELE^Q:1-373	H:1-380^71.13%ID^E:0^.^.	PF00688.13^TGFb_propeptide^TGF-beta propeptide^16-249^E:1.4e-36`PF00019.15^TGF_beta^Transforming growth factor beta like domain^274-373^E:2.1e-28	sigP:1^19^0.804^YES	.	.	.	GO:0008083^molecular_function^growth factor activity`GO:0040007^biological_process^growth	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i10	.	.	.	TRINITY_DN43665_c0_g1_i10|m.5707	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i11	.	.	.	TRINITY_DN43665_c0_g1_i11|m.5710	1-351[+]	.	.	.	.	.	.	.	.	.	.
TRINITY_DN43665_c0_g1	TRINITY_DN43665_c0_g1_i11	.	.	.	TRINITY_DN43665_c0_g1_i11|m.5712	3630-3929[+]	.	.	PF00266.14^Aminotran_5^Aminotransferase class-V^5-97^E:3.3e-18	.	.	.	.	GO:0008152^biological_process^metabolic process	.	.
